"satisfaction_level";"last_evaluation";"number_project";"average_montly_hours";"time_spend_company";"Work_accident";"left";"promotion_last_5years";"salary";"satisfied"
"3037";0.69;0.48;5;232;4;0;0;0;"medium";TRUE
"3038";0.61;0.81;4;134;3;0;0;0;"medium";FALSE
"3039";0.59;0.81;4;189;3;0;0;0;"medium";FALSE
"3040";0.19;0.8;6;157;6;1;0;0;"low";FALSE
"3041";0.49;0.66;3;155;3;0;0;1;"low";FALSE
"3042";0.55;0.64;3;178;2;0;0;1;"low";FALSE
"3043";0.68;0.4;3;213;5;1;0;1;"low";TRUE
"3044";0.55;0.67;3;150;2;0;0;1;"low";FALSE
"3045";0.59;0.62;3;166;2;0;0;0;"low";FALSE
"3046";0.91;0.8;5;169;4;0;0;0;"low";TRUE
"3047";0.48;0.9;4;208;3;0;0;0;"low";FALSE
"3048";0.84;0.66;3;209;2;0;0;0;"low";TRUE
"3049";0.71;0.53;4;196;2;1;0;0;"low";TRUE
"3050";0.51;0.64;3;203;3;0;0;0;"low";FALSE
"3051";0.49;0.49;3;168;7;0;0;0;"low";FALSE
"3052";0.77;0.75;3;170;7;0;0;0;"low";TRUE
"3053";0.31;0.86;3;266;7;0;0;0;"low";FALSE
"3054";0.54;0.76;3;183;3;0;0;0;"low";FALSE
"3055";0.56;0.66;4;264;3;0;0;0;"low";FALSE
"3056";0.65;0.77;4;205;3;0;0;0;"low";TRUE
"3057";0.49;0.36;2;192;3;0;0;0;"low";FALSE
"3058";0.6;0.91;5;211;3;0;0;0;"low";FALSE
"3059";0.64;0.79;4;139;3;0;0;0;"low";TRUE
"3060";0.57;0.66;3;268;3;0;0;0;"low";FALSE
"3061";0.56;0.98;5;171;3;1;0;0;"low";FALSE
"3062";0.6;0.9;4;260;2;0;0;0;"medium";FALSE
"3063";0.17;0.66;6;224;3;0;0;0;"medium";FALSE
"3064";0.74;0.49;4;233;3;0;0;0;"medium";TRUE
"3065";0.44;0.41;3;125;7;0;0;0;"medium";FALSE
"3066";0.51;0.89;4;233;7;0;0;0;"medium";FALSE
"3067";0.86;0.57;3;162;7;0;0;0;"medium";TRUE
"3068";0.96;0.48;4;198;7;0;0;0;"medium";TRUE
"3069";0.87;0.82;4;198;7;0;0;0;"medium";TRUE
"3070";0.58;0.79;3;243;3;1;0;0;"medium";FALSE
"3071";0.24;0.56;4;281;7;0;0;0;"medium";FALSE
"3072";0.42;0.8;4;259;7;1;0;0;"medium";FALSE
"3073";0.65;0.94;4;184;7;0;0;0;"medium";TRUE
"3074";0.73;0.92;6;189;3;1;0;0;"medium";TRUE
"3075";0.63;0.6;4;258;3;0;0;0;"medium";TRUE
"3076";0.95;0.48;4;225;3;0;0;0;"medium";TRUE
"3077";0.52;0.83;5;145;3;0;0;0;"medium";FALSE
"3078";0.96;0.55;3;164;3;0;0;0;"medium";TRUE
"3079";0.66;0.51;4;254;2;0;0;0;"medium";TRUE
"3080";0.98;0.44;4;154;6;1;0;0;"medium";TRUE
"3081";0.56;0.79;5;248;3;0;0;0;"medium";FALSE
"3082";0.97;0.54;3;154;8;1;0;0;"medium";TRUE
"3083";0.72;0.92;3;242;8;0;0;0;"medium";TRUE
"3084";0.74;0.78;4;194;8;0;0;0;"medium";TRUE
"3085";0.2;0.6;5;261;8;0;0;0;"medium";FALSE
"3086";0.73;0.56;3;245;8;0;0;0;"medium";TRUE
"3087";0.76;0.79;3;247;3;0;0;0;"low";TRUE
"3088";0.65;0.54;4;147;10;0;0;0;"low";TRUE
"3089";0.66;0.5;3;139;10;1;0;0;"low";TRUE
"3090";0.96;0.97;6;137;10;0;0;0;"low";TRUE
"3091";0.57;0.55;4;177;8;0;0;0;"low";FALSE
"3092";0.51;0.86;3;182;10;0;0;0;"low";FALSE
"3093";0.66;0.9;4;177;7;0;0;0;"low";TRUE
"3094";0.78;0.8;3;135;7;0;0;0;"medium";TRUE
"3095";0.82;0.65;5;178;7;1;0;0;"medium";TRUE
"3096";0.54;0.64;3;190;7;0;0;0;"medium";FALSE
"3097";0.95;0.84;3;240;7;0;0;0;"medium";TRUE
"3098";0.65;0.85;4;172;3;0;0;0;"medium";TRUE
"3099";0.83;0.55;3;271;7;0;0;0;"medium";TRUE
"3100";0.15;0.6;5;188;7;0;0;0;"medium";FALSE
"3101";0.88;0.58;3;145;8;0;0;0;"low";TRUE
"3102";0.72;0.75;4;211;4;0;0;0;"medium";TRUE
"3103";0.49;0.94;4;175;3;0;0;0;"medium";FALSE
"3104";0.57;0.91;4;224;10;0;0;0;"medium";FALSE
"3105";0.63;0.65;3;190;10;0;0;0;"medium";TRUE
"3106";0.91;0.63;5;240;7;0;0;0;"medium";TRUE
"3107";0.7;0.68;5;225;7;0;0;0;"medium";TRUE
"3108";0.66;0.95;5;192;7;0;0;0;"medium";TRUE
"3109";0.94;0.64;5;247;10;0;0;0;"medium";TRUE
"3110";0.76;0.85;3;180;7;0;0;0;"medium";TRUE
"3111";0.88;0.51;3;211;7;0;0;0;"medium";TRUE
"3112";0.31;0.63;4;104;7;1;0;0;"medium";FALSE
"3113";0.17;0.66;6;174;3;0;0;0;"medium";FALSE
"3114";0.91;0.77;3;195;7;0;0;0;"medium";TRUE
"3115";0.97;0.38;5;211;7;1;0;0;"medium";TRUE
"3116";0.61;0.77;5;232;7;0;0;0;"medium";FALSE
"3117";0.74;0.67;5;216;3;0;0;0;"low";TRUE
"3118";0.98;0.99;4;261;10;1;0;0;"low";TRUE
"3119";0.95;0.77;5;199;10;1;0;0;"medium";TRUE
"3120";0.17;0.61;6;154;10;1;0;0;"medium";FALSE
"3121";0.92;0.68;4;138;7;0;0;0;"medium";TRUE
"3122";0.64;0.48;3;147;7;0;0;0;"high";TRUE
"3123";0.27;0.42;6;173;7;0;0;0;"medium";FALSE
"3124";0.66;0.87;3;223;7;0;0;0;"high";TRUE
"3125";0.59;0.69;3;200;3;0;0;0;"low";FALSE
"3126";0.93;0.98;4;189;10;0;0;0;"medium";TRUE
"3127";0.51;0.75;3;133;3;0;0;0;"medium";FALSE
"3128";0.23;0.7;3;123;5;0;0;0;"medium";FALSE
"3129";0.77;0.58;4;202;3;0;0;0;"medium";TRUE
"3130";0.54;0.63;4;140;3;0;0;0;"medium";FALSE
"3131";0.63;0.85;4;182;3;1;0;0;"high";TRUE
"3132";0.55;0.45;3;179;2;1;0;0;"low";FALSE
"3133";0.31;0.63;3;150;3;1;0;0;"medium";FALSE
"3134";0.98;0.74;4;151;3;0;0;0;"medium";TRUE
"3135";0.16;0.95;6;117;7;0;0;0;"medium";FALSE
"3136";0.54;0.78;3;156;7;0;0;0;"medium";FALSE
"3137";0.73;0.48;3;211;7;0;0;0;"medium";TRUE
"3138";0.16;0.63;6;286;7;0;0;1;"medium";FALSE
"3139";0.57;0.82;5;233;7;0;0;1;"medium";FALSE
"3140";0.88;0.88;4;222;3;1;0;1;"medium";TRUE
"3141";0.95;0.81;4;258;7;0;0;1;"medium";TRUE
"3142";0.93;0.7;5;231;7;0;0;1;"high";TRUE
"3143";0.91;0.58;3;220;7;0;0;1;"low";TRUE
"3144";0.77;0.82;4;134;3;0;0;1;"low";TRUE
"3145";0.24;0.94;6;141;3;1;0;0;"low";FALSE
"3146";0.74;0.74;5;160;3;1;0;0;"high";TRUE
"3147";0.53;0.59;4;259;3;0;0;0;"low";FALSE
"3148";0.89;0.77;5;232;3;0;0;0;"low";TRUE
"3149";0.23;0.77;5;272;2;0;0;0;"low";FALSE
"3150";0.69;0.66;3;215;6;0;0;0;"high";TRUE
"3151";0.52;0.72;4;222;3;0;0;0;"low";FALSE
"3152";0.9;0.58;3;244;8;0;0;0;"low";TRUE
"3153";0.92;0.63;5;224;8;1;0;0;"low";TRUE
"3154";0.72;0.59;5;200;8;1;0;0;"low";TRUE
"3155";0.92;0.61;4;143;8;0;0;0;"low";TRUE
"3156";0.79;0.86;5;238;8;0;0;0;"low";TRUE
"3157";0.48;0.89;4;145;3;0;0;0;"low";FALSE
"3158";0.27;0.76;4;108;10;0;0;0;"medium";FALSE
"3159";0.67;0.49;3;247;10;0;0;0;"medium";TRUE
"3160";0.48;0.7;3;213;10;0;0;0;"medium";FALSE
"3161";0.88;0.83;4;273;10;0;0;0;"medium";TRUE
"3162";0.73;0.72;4;233;2;0;0;0;"low";TRUE
"3163";0.88;0.53;3;218;4;0;0;0;"low";TRUE
"3164";0.65;0.4;5;125;4;0;0;0;"low";TRUE
"3165";0.84;0.5;4;178;2;0;0;0;"low";TRUE
"3166";0.93;0.5;5;272;3;0;0;0;"low";TRUE
"3167";0.64;0.6;3;265;4;0;0;0;"low";TRUE
"3168";0.66;0.72;4;271;3;0;0;0;"low";TRUE
"3169";0.76;0.56;3;179;3;1;0;0;"low";TRUE
"3170";0.9;0.54;4;172;4;0;0;0;"medium";TRUE
"3171";0.61;0.42;3;145;4;0;0;1;"medium";FALSE
"3172";0.72;0.71;4;256;3;0;0;1;"medium";TRUE
"3173";0.67;0.91;2;245;2;1;0;1;"medium";TRUE
"3174";0.9;0.56;3;151;3;0;0;0;"medium";TRUE
"3175";0.9;0.73;4;245;2;0;0;0;"low";TRUE
"3176";0.63;0.61;4;171;3;0;0;0;"low";TRUE
"3177";0.64;0.88;3;252;2;0;0;0;"low";TRUE
"3178";0.66;0.6;3;210;2;0;0;0;"low";TRUE
"3179";0.81;0.81;5;250;4;0;0;1;"medium";TRUE
"3180";0.53;0.68;4;173;3;0;0;0;"medium";FALSE
"3181";0.42;0.96;6;173;3;0;0;0;"medium";FALSE
"3182";0.64;0.67;4;252;3;1;0;0;"medium";TRUE
"3183";0.63;0.5;2;230;4;0;0;0;"medium";TRUE
"3184";0.81;0.81;4;212;2;1;0;0;"medium";TRUE
"3185";0.71;0.66;5;187;2;0;0;0;"medium";TRUE
"3186";0.7;0.83;5;241;2;0;0;0;"medium";TRUE
"3187";0.62;0.76;5;198;3;0;0;0;"low";TRUE
"3188";0.92;0.94;2;224;2;0;0;0;"low";TRUE
"3189";0.81;0.92;4;268;3;0;0;0;"low";TRUE
"3190";0.79;0.62;5;167;3;0;0;0;"low";TRUE
"3191";0.53;0.64;3;168;3;0;0;0;"low";FALSE
"3192";0.51;0.56;4;168;2;0;0;0;"low";FALSE
"3193";0.78;0.9;5;158;3;0;0;0;"low";TRUE
"3194";0.5;0.91;3;240;3;0;0;0;"low";FALSE
"3195";0.92;1;4;261;4;0;0;0;"medium";TRUE
"3196";0.6;0.42;2;109;6;0;0;0;"low";FALSE
"3197";0.72;0.99;3;143;4;0;0;0;"low";TRUE
"3198";0.73;0.97;3;174;3;0;0;0;"low";TRUE
"3199";0.89;0.55;4;159;2;0;0;0;"medium";TRUE
"3200";0.74;0.94;4;157;2;0;0;0;"medium";TRUE
"3201";0.83;0.57;2;222;2;0;0;0;"medium";TRUE
"3202";0.24;0.88;5;199;5;1;0;0;"medium";FALSE
"3203";0.93;0.89;3;255;7;1;0;0;"medium";TRUE
"3204";0.96;0.62;4;253;7;0;0;0;"medium";TRUE
"3205";0.16;0.68;5;149;7;1;0;0;"medium";FALSE
"3206";0.21;0.85;6;285;7;0;0;0;"medium";FALSE
"3207";0.69;0.54;3;164;7;0;0;0;"medium";TRUE
"3208";0.66;0.96;3;243;3;1;0;0;"medium";TRUE
"3209";0.67;0.39;2;207;7;0;0;0;"medium";TRUE
"3210";0.85;0.58;4;186;7;0;0;0;"medium";TRUE
"3211";0.37;0.92;4;211;7;0;0;0;"high";FALSE
"3212";0.64;0.64;2;190;3;0;0;0;"low";TRUE
"3213";0.91;0.82;2;241;3;0;0;0;"medium";TRUE
"3214";0.96;0.68;3;206;3;0;0;0;"medium";TRUE
"3215";0.74;0.7;4;273;3;0;0;0;"medium";TRUE
"3216";0.94;0.99;2;157;3;0;0;0;"medium";TRUE
"3217";0.37;0.72;3;183;2;0;0;0;"low";FALSE
"3218";0.92;0.85;3;151;6;1;0;0;"low";TRUE
"3219";0.86;0.72;3;217;3;0;0;0;"low";TRUE
"3220";0.66;0.49;5;235;8;1;0;0;"low";TRUE
"3221";0.19;0.61;4;127;8;0;0;0;"low";FALSE
"3222";0.65;0.61;5;167;8;0;0;0;"low";TRUE
"3223";0.92;0.44;3;260;8;0;0;0;"low";TRUE
"3224";0.83;0.8;3;240;8;0;0;0;"low";TRUE
"3225";0.94;0.82;4;187;3;0;0;0;"low";TRUE
"3226";0.42;0.69;3;126;2;0;0;0;"low";FALSE
"3227";0.78;0.53;6;168;3;0;0;0;"low";TRUE
"3228";0.58;0.76;4;197;5;0;0;0;"low";FALSE
"3229";0.5;0.64;2;170;8;0;0;0;"low";FALSE
"3230";0.88;0.74;3;273;10;0;0;0;"medium";TRUE
"3231";0.49;0.88;4;244;3;0;0;0;"low";FALSE
"3232";0.71;0.69;4;222;4;0;0;0;"medium";TRUE
"3233";0.52;0.62;5;239;2;0;0;0;"medium";FALSE
"3234";0.48;0.72;3;143;4;0;0;0;"medium";FALSE
"3235";0.82;0.79;3;160;3;0;0;0;"medium";TRUE
"3236";0.83;0.76;2;255;7;0;0;0;"low";TRUE
"3237";0.85;0.87;4;152;7;0;0;0;"low";TRUE
"3238";0.57;0.64;4;226;7;0;0;0;"low";FALSE
"3239";0.52;0.55;5;174;3;1;0;0;"medium";FALSE
"3240";0.79;0.87;4;223;5;0;0;0;"medium";TRUE
"3241";0.49;0.89;4;201;8;0;0;0;"medium";FALSE
"3242";0.73;0.67;2;139;8;0;0;0;"medium";TRUE
"3243";0.67;0.49;5;241;8;0;0;0;"medium";TRUE
"3244";0.52;0.61;4;187;4;1;0;0;"medium";FALSE
"3245";0.72;0.64;4;192;3;0;0;0;"medium";TRUE
"3246";0.38;0.53;2;157;3;0;1;0;"low";FALSE
"3247";0.8;0.86;5;262;6;0;1;0;"medium";TRUE
"3248";0.11;0.88;7;272;4;0;1;0;"medium";FALSE
"3249";0.72;0.87;5;223;5;0;1;0;"low";TRUE
"3250";0.37;0.52;2;159;3;0;1;0;"low";FALSE
"3251";0.41;0.5;2;153;3;0;1;0;"low";FALSE
"3252";0.1;0.77;6;247;4;0;1;0;"low";FALSE
"3253";0.92;0.85;5;259;5;0;1;0;"low";TRUE
"3254";0.89;1;5;224;5;0;1;0;"low";TRUE
"3255";0.42;0.53;2;142;3;0;1;0;"low";FALSE
"3256";0.45;0.54;2;135;3;0;1;0;"low";FALSE
"3257";0.11;0.81;6;305;4;0;1;0;"low";FALSE
"3258";0.84;0.92;4;234;5;0;1;0;"low";TRUE
"3259";0.41;0.55;2;148;3;0;1;0;"low";FALSE
"3260";0.36;0.56;2;137;3;0;1;0;"low";FALSE
"3261";0.38;0.54;2;143;3;0;1;0;"low";FALSE
"3262";0.45;0.47;2;160;3;0;1;0;"low";FALSE
"3263";0.78;0.99;4;255;6;0;1;0;"low";TRUE
"3264";0.45;0.51;2;160;3;1;1;1;"low";FALSE
"3265";0.76;0.89;5;262;5;0;1;0;"low";TRUE
"3266";0.11;0.83;6;282;4;0;1;0;"low";FALSE
"3267";0.38;0.55;2;147;3;0;1;0;"low";FALSE
"3268";0.09;0.95;6;304;4;0;1;0;"low";FALSE
"3269";0.46;0.57;2;139;3;0;1;0;"low";FALSE
"3270";0.4;0.53;2;158;3;0;1;0;"low";FALSE
"3271";0.89;0.92;5;242;5;0;1;0;"low";TRUE
"3272";0.82;0.87;4;239;5;0;1;0;"low";TRUE
"3273";0.4;0.49;2;135;3;0;1;0;"low";FALSE
"3274";0.43;0.56;2;157;3;0;1;0;"low";FALSE
"3275";0.17;0.84;5;232;3;0;1;0;"low";FALSE
"3276";0.44;0.45;2;132;3;0;1;0;"low";FALSE
"3277";0.37;0.57;2;130;3;0;1;0;"low";FALSE
"3278";0.1;0.79;6;291;4;0;1;0;"low";FALSE
"3279";0.4;0.5;2;130;3;0;1;0;"low";FALSE
"3280";0.89;1;5;246;5;0;1;0;"low";TRUE
"3281";0.42;0.48;2;143;3;0;1;0;"low";FALSE
"3282";0.46;0.55;2;129;3;0;1;0;"low";FALSE
"3283";0.09;0.83;6;255;4;0;1;0;"low";FALSE
"3284";0.37;0.51;2;155;3;0;1;0;"low";FALSE
"3285";0.1;0.77;6;265;4;0;1;0;"low";FALSE
"3286";0.1;0.84;6;279;4;0;1;0;"low";FALSE
"3287";0.11;0.97;6;284;4;0;1;0;"low";FALSE
"3288";0.9;1;5;221;6;0;1;0;"medium";TRUE
"3289";0.38;0.52;2;154;3;0;1;0;"medium";FALSE
"3290";0.36;0.52;2;147;3;0;1;0;"medium";FALSE
"3291";0.42;0.46;2;150;3;0;1;0;"medium";FALSE
"3292";0.09;0.94;7;267;4;0;1;0;"medium";FALSE
"3293";0.43;0.52;2;158;3;0;1;0;"medium";FALSE
"3294";0.39;0.48;2;160;3;0;1;0;"low";FALSE
"3295";0.45;0.51;2;147;3;0;1;0;"low";FALSE
"3296";0.79;0.89;5;239;5;0;1;0;"low";TRUE
"3297";0.9;0.99;5;260;5;0;1;0;"low";TRUE
"3298";0.11;0.84;7;296;4;0;1;0;"low";FALSE
"3299";0.43;0.55;2;129;3;0;1;0;"low";FALSE
"3300";0.31;0.54;5;132;5;0;1;0;"low";FALSE
"3301";0.32;0.5;2;135;5;0;1;0;"low";FALSE
"3302";0.45;0.57;2;158;3;0;1;0;"low";FALSE
"3303";0.81;0.99;4;259;5;0;1;0;"low";TRUE
"3304";0.41;0.46;2;160;3;0;1;1;"low";FALSE
"3305";0.11;0.78;7;278;4;0;1;0;"low";FALSE
"3306";0.1;0.88;6;284;4;0;1;0;"low";FALSE
"3307";0.7;0.53;2;274;4;0;1;0;"low";TRUE
"3308";0.54;0.74;4;164;2;0;1;0;"low";FALSE
"3309";0.41;0.48;2;148;3;0;1;0;"low";FALSE
"3310";0.38;0.5;2;140;3;0;1;0;"medium";FALSE
"3311";0.37;0.51;2;127;3;0;1;0;"medium";FALSE
"3312";0.11;0.85;6;308;5;0;1;0;"medium";FALSE
"3313";0.4;0.47;2;146;3;0;1;0;"medium";FALSE
"3314";0.92;0.99;5;255;6;0;1;0;"low";TRUE
"3315";0.1;0.97;7;254;4;0;1;0;"low";FALSE
"3316";0.1;0.87;7;289;4;0;1;0;"low";FALSE
"3317";0.37;0.46;2;156;3;0;1;0;"low";FALSE
"3318";0.38;0.53;2;156;3;0;1;0;"low";FALSE
"3319";0.4;0.5;2;128;3;0;1;0;"low";FALSE
"3320";0.89;0.86;5;275;5;0;1;0;"low";TRUE
"3321";0.45;0.46;2;155;3;0;1;0;"low";FALSE
"3322";0.37;0.48;2;159;3;0;1;0;"low";FALSE
"3323";0.46;0.49;2;148;3;0;1;0;"low";FALSE
"3324";0.87;0.91;4;228;5;0;1;0;"low";TRUE
"3325";0.11;0.84;6;298;4;0;1;0;"low";FALSE
"3326";0.79;0.87;5;261;5;0;1;0;"low";TRUE
"3327";0.79;0.92;5;254;6;0;1;0;"low";TRUE
"3328";0.19;0.59;7;192;3;0;1;0;"low";FALSE
"3329";0.87;0.98;4;248;5;0;1;0;"low";TRUE
"3330";0.6;0.92;2;258;5;0;1;0;"low";FALSE
"3331";0.44;0.45;2;156;3;0;1;0;"medium";FALSE
"3332";0.11;0.81;6;266;4;1;1;0;"medium";FALSE
"3333";0.42;0.54;2;156;3;0;1;0;"medium";FALSE
"3334";0.11;0.81;5;287;4;0;1;0;"low";FALSE
"3335";0.73;0.86;4;245;6;0;1;0;"low";TRUE
"3336";0.43;0.47;2;135;3;0;1;0;"low";FALSE
"3337";0.37;0.46;2;153;3;0;1;0;"low";FALSE
"3338";0.11;0.94;6;276;4;0;1;0;"low";FALSE
"3339";0.4;0.46;2;130;3;0;1;0;"low";FALSE
"3340";0.41;0.54;2;153;3;1;1;0;"low";FALSE
"3341";0.82;0.84;5;244;5;0;1;0;"low";TRUE
"3342";0.61;0.47;2;253;3;0;1;0;"low";FALSE
"3343";0.11;0.91;7;287;4;0;1;0;"low";FALSE
"3344";0.37;0.45;2;131;3;0;1;0;"low";FALSE
"3345";0.41;0.52;2;135;3;0;1;0;"low";FALSE
"3346";0.37;0.52;2;157;3;0;1;0;"low";FALSE
"3347";0.88;0.99;5;262;6;0;1;0;"low";TRUE
"3348";0.1;0.85;6;266;4;0;1;0;"low";FALSE
"3349";0.44;0.48;2;148;3;0;1;0;"low";FALSE
"3350";0.38;0.57;2;140;3;0;1;0;"low";FALSE
"3351";0.11;0.85;7;302;4;0;1;0;"low";FALSE
"3352";0.09;0.98;6;271;4;0;1;0;"low";FALSE
"3353";0.45;0.52;2;145;3;0;1;0;"medium";FALSE
"3354";0.38;0.51;2;159;3;0;1;0;"medium";FALSE
"3355";0.45;0.55;2;148;3;0;1;0;"low";FALSE
"3356";0.84;1;4;261;5;0;1;0;"low";TRUE
"3357";0.11;0.93;6;282;4;0;1;0;"low";FALSE
"3358";0.42;0.56;2;133;3;0;1;0;"low";FALSE
"3359";0.45;0.46;2;128;3;0;1;0;"low";FALSE
"3360";0.46;0.57;2;139;3;0;1;0;"low";FALSE
"3361";0.09;0.79;6;293;5;0;1;0;"low";FALSE
"3362";0.87;0.83;4;265;6;0;1;0;"low";TRUE
"3363";0.1;0.87;6;250;4;0;1;0;"low";FALSE
"3364";0.91;1;5;251;6;0;1;0;"low";TRUE
"3365";0.76;0.92;4;246;5;0;1;0;"low";TRUE
"3366";0.74;1;5;275;5;0;1;0;"low";TRUE
"3367";0.92;0.93;5;240;5;0;1;0;"low";TRUE
"3368";0.76;0.87;5;245;5;0;1;0;"low";TRUE
"3369";0.47;0.5;4;254;4;0;1;0;"low";FALSE
"3370";0.73;0.99;5;241;5;0;1;0;"low";TRUE
"3371";0.09;0.94;6;257;4;0;1;0;"low";FALSE
"3372";0.91;0.92;4;246;5;0;1;0;"low";TRUE
"3373";0.82;0.98;4;233;5;0;1;0;"low";TRUE
"3374";0.4;0.48;2;137;3;0;1;0;"medium";FALSE
"3375";0.09;0.95;6;292;4;0;1;0;"medium";FALSE
"3376";0.9;0.92;5;245;5;0;1;0;"low";TRUE
"3377";0.41;0.52;2;159;3;0;1;0;"low";FALSE
"3378";0.1;0.85;6;260;4;0;1;0;"low";FALSE
"3379";0.44;0.53;2;149;3;0;1;0;"low";FALSE
"3380";0.89;0.85;5;266;5;0;1;0;"low";TRUE
"3381";0.42;0.56;2;149;3;0;1;0;"low";FALSE
"3382";0.87;1;5;242;5;0;1;0;"low";TRUE
"3383";0.45;0.57;2;134;3;0;1;0;"low";FALSE
"3384";0.11;0.87;5;271;4;0;1;0;"low";FALSE
"3385";0.09;0.79;6;275;4;0;1;0;"low";FALSE
"3386";0.76;0.83;5;227;5;0;1;0;"low";TRUE
"3387";0.11;0.96;7;277;5;0;1;0;"low";FALSE
"3388";0.37;0.49;2;151;3;0;1;0;"low";FALSE
"3389";0.1;0.79;6;274;4;0;1;0;"low";FALSE
"3390";0.77;0.87;4;242;6;0;1;0;"low";TRUE
"3391";0.42;0.54;2;143;3;1;1;0;"low";FALSE
"3392";0.38;0.52;2;145;3;0;1;0;"low";FALSE
"3393";0.32;0.95;5;172;2;0;1;0;"low";FALSE
"3394";0.37;0.56;2;156;3;0;1;0;"medium";FALSE
"3395";0.89;0.92;5;237;5;0;1;0;"medium";TRUE
"3396";0.43;0.49;2;135;3;0;1;0;"medium";FALSE
"3397";0.78;1;5;236;5;0;1;0;"medium";TRUE
"3398";0.37;0.47;2;149;3;0;1;0;"low";FALSE
"3399";0.37;0.5;2;141;3;0;1;0;"low";FALSE
"3400";0.85;0.82;4;270;5;0;1;0;"low";TRUE
"3401";0.41;0.47;2;138;3;0;1;0;"low";FALSE
"3402";0.11;0.96;6;298;4;0;1;0;"low";FALSE
"3403";0.75;0.99;5;254;5;0;1;0;"low";TRUE
"3404";0.82;0.85;5;248;5;0;1;0;"low";TRUE
"3405";0.79;1;5;257;6;0;1;0;"low";TRUE
"3406";0.43;0.53;2;150;3;0;1;0;"low";FALSE
"3407";0.1;0.9;7;281;4;0;1;0;"low";FALSE
"3408";0.46;0.48;2;141;3;1;1;0;"low";FALSE
"3409";0.43;0.57;2;157;3;0;1;0;"low";FALSE
"3410";0.43;0.55;2;136;3;0;1;0;"low";FALSE
"3411";0.11;0.8;7;296;4;0;1;0;"low";FALSE
"3412";0.09;0.86;6;279;4;0;1;0;"low";FALSE
"3413";0.37;0.53;2;131;3;0;1;0;"low";FALSE
"3414";0.39;0.53;2;127;3;0;1;0;"medium";FALSE
"3415";0.43;0.51;2;141;3;0;1;0;"low";FALSE
"3416";0.8;0.75;3;268;2;0;1;0;"medium";TRUE
"3417";0.1;0.86;6;247;4;0;1;0;"medium";FALSE
"3418";0.1;0.55;2;247;4;0;1;0;"medium";FALSE
"3419";0.36;0.52;2;146;3;0;1;0;"medium";FALSE
"3420";0.38;0.5;2;140;3;0;1;0;"low";FALSE
"3421";0.78;0.98;5;263;6;0;1;0;"low";TRUE
"3422";0.44;0.49;2;145;3;0;1;0;"low";FALSE
"3423";0.41;0.46;2;156;3;1;1;0;"low";FALSE
"3424";0.72;0.85;5;244;6;0;1;0;"low";TRUE
"3425";0.46;0.54;2;144;3;0;1;0;"low";FALSE
"3426";0.1;0.9;7;286;4;0;1;0;"low";FALSE
"3427";0.34;0.67;4;141;2;0;1;0;"low";FALSE
"3428";0.11;0.89;6;260;5;0;1;0;"low";FALSE
"3429";0.38;0.56;2;154;3;0;1;0;"low";FALSE
"3430";0.82;0.92;5;225;5;0;1;0;"low";TRUE
"3431";0.39;0.57;2;127;3;0;1;0;"low";FALSE
"3432";0.44;0.53;2;140;3;0;1;0;"low";FALSE
"3433";0.43;0.52;2;147;3;0;1;0;"low";FALSE
"3434";0.4;0.49;2;128;3;0;1;0;"low";FALSE
"3435";0.11;0.87;7;278;4;0;1;0;"low";FALSE
"3436";0.86;0.98;3;158;5;0;1;0;"low";TRUE
"3437";0.42;1;3;202;3;0;1;0;"medium";FALSE
"3438";0.79;0.84;4;240;5;0;1;0;"medium";TRUE
"3439";0.09;0.92;7;254;4;0;1;0;"medium";FALSE
"3440";0.35;0.99;3;236;4;0;1;0;"medium";FALSE
"3441";0.1;0.81;7;291;4;0;1;0;"high";FALSE
"3442";0.11;0.8;6;306;4;0;1;0;"low";FALSE
"3443";0.43;0.48;2;135;3;0;1;0;"medium";FALSE
"3444";0.38;0.45;2;156;3;0;1;0;"medium";FALSE
"3445";0.46;0.54;2;143;3;0;1;0;"medium";FALSE
"3446";0.89;0.82;4;243;5;0;1;0;"medium";TRUE
"3447";0.45;0.5;2;147;3;0;1;0;"low";FALSE
"3448";0.44;0.53;2;159;3;0;1;0;"low";FALSE
"3449";0.74;0.54;5;216;3;0;1;0;"low";TRUE
"3450";0.45;0.54;2;152;3;0;1;0;"low";FALSE
"3451";0.79;0.93;4;226;5;0;1;0;"low";TRUE
"3452";0.79;0.91;5;271;5;0;1;0;"low";TRUE
"3453";0.11;0.87;6;255;4;0;1;0;"low";FALSE
"3454";0.42;0.48;2;140;3;0;1;0;"low";FALSE
"3455";0.64;0.9;6;252;2;0;1;0;"low";TRUE
"3456";0.4;0.55;2;159;3;0;1;0;"low";FALSE
"3457";0.84;0.98;5;270;5;0;1;0;"low";TRUE
"3458";0.73;0.92;5;232;5;0;1;0;"low";TRUE
"3459";0.38;0.55;2;151;3;0;1;0;"low";FALSE
"3460";0.39;0.54;2;127;3;0;1;0;"low";FALSE
"3461";0.41;0.55;2;151;3;0;1;0;"low";FALSE
"3462";0.1;0.9;7;290;4;0;1;0;"low";FALSE
"3463";0.09;0.93;6;249;4;0;1;0;"low";FALSE
"3464";0.39;0.46;2;159;3;0;1;0;"medium";FALSE
"3465";0.1;0.86;6;309;4;0;1;0;"medium";FALSE
"3466";0.31;0.77;4;149;3;0;1;0;"medium";FALSE
"3467";0.42;0.54;2;159;3;0;1;0;"medium";FALSE
